订单交易时间,订单编号,订单来源,用户ID,会员,首次下单用户,性别,品类,商品单价,购买数量,活动优惠,换货,退货,已评价
2023-02-03,XEFI8171153,店铺下单,TR124123,否,否,男,B,199,1,无,0,0,0
2023-02-03,HMCB6824771,直播下单,RA517988,否,否,女,D,59,2,无,0,0,1
2023-02-04,NPNT9272515,店铺下单,OK868965,否,否,女,C,79,1,无,0,0,0
2023-02-04,ERZR4090273,店铺下单,NS348636,否,是,女,A,119,1,无,0,0,0
2023-02-04,LZCL1091472,店铺下单,AM315073,否,是,女,C,79,1,无,0,0,1
2023-02-04,LOPM5867385,店铺下单,WT454068,否,是,男,A,119,1,无,0,0,1
2023-02-04,HIFH52939,直播下单,SR894000,否,是,女,C,79,1,无,0,0,1
2023-02-05,USDK8670548,店铺下单,DB702949,否,是,女,A,119,1,无,0,0,1
2023-02-05,GWBQ8749083,直播下单,XS492396,否,是,男,A,119,1,无,0,0,0
2023-02-05,KGHX8696792,直播下单,ZU742773,否,是,女,A,119,1,无,0,0,0
2023-02-05,ZDSC5082461,直播下单,UU240494,否,是,男,C,79,1,无,0,0,1
2023-02-05,SCBH5593388,直播下单,KS574686,是,否,女,C,79,1,无,0,0,1
2023-02-05,TLLE6557753,直播下单,YN554786,是,否,女,C,79,1,无,0,0,0
2023-02-06,AXUI9740423,直播下单,FG82484,否,否,女,A,119,1,无,0,0,0
2023-02-06,MHVW3214548,直播下单,KJ694578,否,是,女,A,119,1,无,0,0,1
2023-02-06,AHOK8859623,店铺下单,SI723627,是,否,女,A,119,1,无,0,0,1
2023-02-06,IOAT4884089,店铺下单,XH264116,否,否,男,A,119,1,无,0,0,1
2023-02-06,KKJT7198871,店铺下单,MC824287,否,是,女,B,199,1,有,0,0,1
2023-02-06,WQHM3070305,直播下单,WS31393,否,是,女,B,199,1,无,0,0,0
2023-02-07,RTGK5597666,店铺下单,WN341041,是,否,女,C,79,1,无,0,1,1
2023-02-07,XMDH5291726,直播下单,BJ511881,否,否,女,C,79,1,无,0,0,0
2023-02-07,IRKA8688875,店铺下单,DY200048,否,否,女,D,59,1,无,0,0,1
2023-02-07,PHAN5324445,店铺下单,TD435176,否,是,女,A,119,3,无,0,0,1
2023-02-08,UYHE3789279,店铺下单,FE494926,否,否,女,A,119,1,无,0,0,1
2023-02-08,NBNS729265,直播下单,YL174795,否,否,女,C,79,1,无,0,0,1
2023-02-08,UZEJ6383495,店铺下单,OL643370,是,否,男,C,79,2,无,0,0,1
2023-02-08,NMHR1725058,店铺下单,KT755010,是,否,女,C,79,1,无,0,1,0
2023-02-08,USYC9949322,直播下单,RD935077,否,是,女,B,199,1,无,0,0,1
2023-02-08,NOJA8296429,店铺下单,NZ750175,否,是,女,D,59,1,无,0,0,1
2023-02-08,XCOY3423249,店铺下单,VN833923,是,否,女,A,119,1,有,0,0,0
2023-02-08,YKKZ6653972,店铺下单,PX336712,否,否,女,A,119,1,无,0,0,1
2023-02-08,STDP9450124,店铺下单,KM162702,否,是,女,A,119,1,无,0,0,0
2023-02-09,KGJT9391232,直播下单,PP567530,否,是,女,D,59,1,无,0,0,0
2023-02-09,VMME8380080,店铺下单,WY392906,是,否,女,A,119,1,无,0,0,1
2023-02-09,XAHW3862992,店铺下单,QU445079,是,否,女,A,119,1,无,0,0,1
2023-02-09,SHIL8096564,直播下单,KW487614,否,是,男,A,119,1,无,0,1,1
2023-02-09,FDSD5535292,店铺下单,RQ691263,是,否,男,A,119,1,无,0,0,1
2023-02-09,BELZ1908147,直播下单,ZN828415,是,否,女,A,119,1,无,0,0,1
2023-02-09,EALU42576,店铺下单,JL391204,是,否,女,A,119,1,无,0,0,1
2023-02-09,FZSH1184923,店铺下单,XN599644,是,否,女,C,79,3,无,0,0,0
2023-02-09,LBTU2726197,店铺下单,ZG593288,是,否,女,C,79,1,无,0,0,1
2023-02-09,PRYO534392,店铺下单,GY469720,否,是,男,D,59,1,有,0,0,1
2023-02-09,RVMK2043392,直播下单,IK875172,否,否,女,A,119,1,有,0,0,0
2023-02-09,IRJM4274390,店铺下单,BB668114,否,是,女,B,199,1,无,0,0,1
2023-02-09,VMKJ3815520,直播下单,WR142917,是,否,女,A,119,2,无,0,0,0
2023-02-09,PEBJ1344392,店铺下单,GB208632,否,是,女,A,119,1,无,0,0,1
2023-02-09,SKVM4329631,店铺下单,ZV935870,否,否,女,A,119,1,有,0,0,1
2023-02-09,TVFB7471047,直播下单,JN889783,是,否,女,B,199,1,无,0,0,1
2023-02-10,BNBE8435985,店铺下单,QT327050,是,否,女,C,79,2,无,0,0,0
2023-02-10,TDTJ5439263,店铺下单,EV649854,否,否,女,A,119,1,无,0,0,0
2023-02-10,ANFU9424008,店铺下单,LJ72961,是,否,女,C,79,1,无,0,0,1
2023-02-10,OGCU1161842,店铺下单,UD207191,否,是,女,A,119,1,无,0,0,1
2023-02-10,HUQG9477716,店铺下单,YG209131,是,否,女,D,59,1,无,1,0,1
2023-02-10,FCFD1320341,店铺下单,RG763871,是,否,女,A,119,1,无,0,0,0
2023-02-10,JNYZ9066805,店铺下单,UG500803,是,否,女,C,79,1,无,0,0,1
2023-02-10,KHNL2093959,店铺下单,WM666126,否,是,女,C,79,4,无,0,0,1
2023-02-10,EGFQ2852363,店铺下单,KW465660,否,否,男,A,119,2,无,0,0,0
2023-02-10,TNXW7454142,店铺下单,ZN828415,是,否,男,C,79,1,无,0,0,1
2023-02-11,MXYV2168469,直播下单,MU83638,否,是,女,D,59,1,无,0,0,1
2023-02-11,UHFV2404170,店铺下单,TU611368,否,是,男,D,59,3,无,0,0,1
2023-02-11,GRFT1885069,直播下单,GN158750,否,是,女,A,119,1,有,0,0,1
2023-02-11,IUCS453291,店铺下单,NZ70652,否,是,女,D,59,1,无,0,0,0
2023-02-11,NTUB3863440,直播下单,GX295313,是,否,男,B,199,1,无,0,0,0
2023-02-11,QNAF7492000,店铺下单,LO682343,否,否,女,A,119,1,无,0,0,1
2023-02-11,WGKM9750084,店铺下单,RI469353,是,否,女,A,119,1,无,0,0,1
2023-02-11,FHUF4038105,店铺下单,MU304437,是,否,女,A,119,1,无,0,0,0
2023-02-11,YRLN8912964,店铺下单,MK903884,否,是,男,A,119,1,无,0,0,0
2023-02-11,AWVX7854149,店铺下单,UD207191,是,否,女,C,79,1,有,0,1,0
2023-02-11,ABIK2213056,店铺下单,AR476282,否,是,女,A,119,2,无,1,0,0
2023-02-12,QARN8632461,直播下单,PJ478287,是,否,女,D,59,1,有,0,0,0
2023-02-12,WWSH4535496,直播下单,ED126135,是,否,男,D,59,1,无,0,0,0
2023-02-12,YFVW3992038,店铺下单,YC19571,是,否,女,D,59,1,无,0,0,1
2023-02-12,WTTX6646560,店铺下单,DL262137,否,是,女,D,59,1,无,0,0,0
2023-02-12,MYFZ926039,店铺下单,NN980030,否,是,女,A,119,1,无,0,0,1
2023-02-12,GXFS9074318,店铺下单,OJ84138,否,是,女,A,119,1,无,0,1,1
2023-02-12,XAXD5447346,直播下单,JZ899673,否,是,男,B,199,1,无,0,0,0
2023-02-12,QVPL6744765,直播下单,CD109048,是,否,男,D,59,1,无,0,1,1
2023-02-12,QGGV6118463,店铺下单,CG742502,否,是,女,C,79,1,有,0,0,1
2023-02-12,FUOM8333198,店铺下单,ET789090,否,是,女,D,59,1,无,0,0,1
2023-02-13,CRCN6822119,店铺下单,BQ614926,是,否,男,A,119,1,无,0,0,1
2023-02-13,PZUH8333799,店铺下单,MA353567,否,是,女,D,59,1,无,0,0,1
2023-02-13,XYQJ4967859,直播下单,HV87958,否,是,女,A,119,1,无,0,0,0
2023-02-13,KWXU3039768,店铺下单,NB406267,是,否,女,A,119,1,有,0,0,0
2023-02-13,BOCQ7498361,店铺下单,PF304337,是,否,女,B,199,2,无,0,0,0
2023-02-13,ONRL1632254,店铺下单,VM721099,是,否,女,C,79,1,无,0,0,1
2023-02-13,DFJY5357659,店铺下单,EV901356,否,是,女,C,79,1,无,0,0,1
2023-02-13,UNAW6907846,直播下单,ZE590157,是,否,女,C,79,1,无,0,0,1
2023-02-13,NYXC443388,店铺下单,AT905225,否,否,男,C,79,1,有,0,0,1
2023-02-14,SOQJ7357409,直播下单,FS820200,是,否,女,A,119,1,无,0,0,1
2023-02-14,KBBG3238577,店铺下单,CQ751353,否,是,女,A,119,1,无,0,0,1
2023-02-14,SCCT5190077,店铺下单,SQ14796,是,否,女,A,119,1,无,0,0,0
2023-02-14,WLJG2985510,直播下单,LY229731,否,是,女,A,119,1,无,0,0,1
2023-02-14,UOFO8306255,店铺下单,NI301207,是,否,女,D,59,1,无,0,0,0
2023-02-14,DVSR3025286,直播下单,WB80300,否,否,女,B,199,1,无,0,0,0
2023-02-14,FKOX3898769,直播下单,SC408464,否,是,女,A,119,2,无,0,0,1
2023-02-14,VCAH2865324,店铺下单,AO545417,否,是,女,A,119,1,无,0,0,1
2023-02-15,MBNG8330129,店铺下单,WE385180,否,是,女,A,119,1,无,0,0,1
2023-02-15,BPYH7299804,店铺下单,YG620633,否,否,女,C,79,1,无,0,0,0
2023-02-15,HGUH106978,直播下单,JB335898,否,是,女,C,79,1,无,0,0,1
2023-02-15,YSDS1956315,店铺下单,VE996627,是,否,女,D,59,1,无,0,0,1
2023-02-15,DSPX1988451,店铺下单,CU414136,是,否,女,D,59,1,无,0,0,0
2023-02-15,GAHD872083,直播下单,FI788987,是,否,女,A,119,2,无,0,0,0
2023-02-16,PMCH96782,店铺下单,PE348978,否,否,男,A,119,4,无,0,0,0
2023-02-16,THGM1627453,店铺下单,IP749845,是,否,女,D,59,1,无,0,0,1
2023-02-16,ABSF7700161,店铺下单,GN611951,是,否,女,A,119,1,无,0,0,1
2023-02-16,HVNM3774033,直播下单,DW851744,是,否,男,D,59,1,无,0,0,1
2023-02-16,OVIM1096174,店铺下单,MM863886,否,否,女,A,119,1,有,0,0,1
2023-02-16,UDXP4203192,店铺下单,VH508773,否,是,女,D,59,1,无,0,0,1
2023-02-17,KTAN1391985,店铺下单,EI726882,否,是,女,A,119,1,无,0,0,0
2023-02-17,KAGY2181856,直播下单,YN142292,否,否,女,A,119,1,无,0,0,1
2023-02-17,AHSH967997,直播下单,MS879147,否,否,男,A,119,1,无,0,0,1
2023-02-17,YPRY545416,店铺下单,AY24025,是,否,女,D,59,1,有,0,0,1
2023-02-17,WFIG1984448,直播下单,WH752349,否,否,女,B,199,1,无,0,0,0
2023-02-17,BHGX4528758,店铺下单,PW873709,否,是,女,A,119,1,无,0,0,1
2023-02-17,GZJM8835818,店铺下单,HH721997,否,是,女,A,119,1,无,0,0,0
2023-02-18,RPJK1770732,直播下单,IM244955,是,否,女,C,79,1,无,0,0,1
2023-02-18,XOFJ8591777,店铺下单,ZD418031,否,是,女,A,119,1,无,0,0,1
2023-02-18,SBHG3571125,店铺下单,LO682343,是,否,女,B,199,1,有,0,0,1
2023-02-18,LDJK2265983,店铺下单,TG498848,否,是,男,A,119,1,无,0,0,1
2023-02-18,CDHB4124829,店铺下单,MR107936,否,否,女,D,59,1,无,0,0,1
2023-02-18,RHFR5857339,直播下单,LC82621,否,否,女,A,119,1,无,0,0,1
2023-02-18,DMHT7241877,店铺下单,KA899498,是,否,女,A,119,2,无,0,0,0
2023-02-18,UJVQ2787580,直播下单,OB964625,否,是,女,B,199,1,无,0,0,0
2023-02-18,HBQQ3874265,店铺下单,EV101469,是,否,女,D,59,1,无,0,0,1
2023-02-18,DVXW2434109,店铺下单,UR445775,否,否,女,A,119,1,有,0,0,1
2023-02-19,SJWZ1464179,直播下单,TD645699,否,否,男,A,119,2,有,0,0,0
2023-02-19,XMVH8422538,店铺下单,AJ859608,是,否,女,D,59,1,无,0,0,1
2023-02-19,IUMS9383255,店铺下单,GB208632,是,否,男,A,119,1,无,0,0,1
2023-02-19,QRCH8480291,店铺下单,HL567733,是,否,女,C,79,2,无,0,0,0
2023-02-19,QABA8887615,直播下单,DW851744,否,否,男,B,199,3,无,0,0,1
2023-02-19,YWHS3570458,直播下单,DB347924,否,是,女,C,79,1,无,0,0,1
2023-02-19,IBGL7760269,店铺下单,CS304297,否,是,女,D,59,1,无,0,0,0
2023-02-19,TRKG1754017,店铺下单,WC960561,否,否,女,A,119,1,无,0,1,1
2023-02-19,UHEN2809216,直播下单,RZ829219,否,是,女,C,79,1,无,0,0,0
2023-02-19,CHSD5894256,直播下单,YN234657,是,否,女,B,199,1,无,0,0,1
2023-02-19,GIBL4990591,店铺下单,TJ127417,否,是,女,D,59,1,无,0,0,1
2023-02-20,DGJN3406148,店铺下单,RN671612,否,否,男,A,119,1,无,0,0,1
2023-02-20,KYZS3530746,直播下单,XD506823,否,是,女,D,59,1,无,0,0,1
2023-02-20,RMID9685510,直播下单,OR260341,否,是,女,C,79,1,无,0,0,1
2023-02-20,TSLD9321244,店铺下单,LR792487,否,是,女,A,119,1,有,0,0,0
2023-02-20,KYUH6046129,直播下单,JH15762,是,否,女,D,59,1,无,0,0,1
2023-02-20,EGHR4326706,店铺下单,BK394634,是,否,女,A,119,1,无,0,0,1
2023-02-20,OYJQ3577942,直播下单,MQ534802,是,否,女,C,79,1,无,0,0,1
2023-02-20,CMGQ9481940,店铺下单,EU10924,是,否,女,C,79,1,无,0,0,0
2023-02-20,BBOF7014657,店铺下单,SX161895,是,否,女,D,59,1,无,0,0,0
2023-02-20,JKQZ9271164,直播下单,CZ509407,是,否,女,A,119,1,无,0,0,1
2023-02-20,QBGO9979717,店铺下单,WW546997,否,是,女,A,119,1,无,0,0,0
2023-02-21,KJGT1731576,店铺下单,LR516036,否,是,男,A,119,1,无,0,0,0
2023-02-21,NKEC4079567,店铺下单,FK657915,否,是,女,C,79,1,无,0,0,1
2023-02-21,JEQY1249915,直播下单,WA279442,否,是,女,C,79,1,无,0,0,1
2023-02-21,MHQB1343291,店铺下单,KA527823,是,否,女,B,199,1,无,0,0,0
2023-02-21,ZOKL3016175,店铺下单,LF868381,是,否,男,A,119,1,有,0,0,0
2023-02-21,IXEH3677853,店铺下单,NJ591088,否,是,女,B,199,1,无,0,0,1
2023-02-21,YAVT8584995,店铺下单,BO689485,否,是,女,B,199,1,无,0,0,1
2023-02-21,DWOF6174405,店铺下单,HQ986206,否,是,男,B,199,2,无,0,0,1
2023-02-21,WRUO2473071,直播下单,BB158045,否,是,男,A,119,1,有,0,0,0
2023-02-21,EPVG5128077,店铺下单,UB188661,是,否,女,C,79,2,无,0,0,0
2023-02-22,NZTO1556175,店铺下单,ZN889180,否,是,女,A,119,1,无,0,0,1
2023-02-22,AEXZ2187737,店铺下单,LG338334,是,否,男,D,59,1,无,0,1,1
2023-02-22,MXQL4344085,店铺下单,GR832629,否,是,女,A,119,1,有,0,0,0
2023-02-22,CAYZ9281558,店铺下单,XT77686,否,是,男,A,119,1,无,0,0,1
2023-02-22,XCYQ1700137,店铺下单,OD609845,否,是,女,A,119,1,无,0,0,1
2023-02-23,BPIA8767942,店铺下单,UT789397,否,否,男,D,59,1,无,0,0,1
2023-02-23,OTII2596451,直播下单,FZ500666,是,否,女,A,119,1,无,0,0,0
2023-02-23,VWSD7052336,店铺下单,DN802052,是,否,男,B,199,1,无,0,0,1
2023-02-23,NNPR253807,店铺下单,RN266094,否,是,男,D,59,1,无,0,0,1
2023-02-23,YHRK4873975,店铺下单,SB976454,是,否,女,D,59,1,无,0,0,0
2023-02-23,QVFP9085216,店铺下单,FQ835240,否,否,女,D,59,1,有,0,0,0
2023-02-23,RZPS4899151,直播下单,FL789042,是,否,男,C,79,1,无,0,0,0
2023-02-23,EOEV3146511,店铺下单,ST371407,是,否,女,A,119,1,无,0,0,1
2023-02-24,KVQL433137,直播下单,BI563286,否,是,女,A,119,1,无,0,0,1
2023-02-24,LBGA6113527,店铺下单,OD807379,否,否,女,D,59,2,无,0,0,1
2023-02-24,XGIT451768,直播下单,FS253590,否,是,女,D,59,1,无,0,0,1
2023-02-24,KHDY1884191,店铺下单,WP170403,是,否,女,A,119,2,无,0,1,1
2023-02-24,UMJB6252318,店铺下单,PO424300,否,是,女,D,59,1,无,0,0,1
2023-02-24,SZZA3195336,店铺下单,FV899024,否,是,女,B,199,1,无,0,0,1
2023-02-24,XQDO101243,直播下单,OM964584,否,是,女,D,59,1,无,0,0,1
2023-02-24,MRMI9898794,店铺下单,AH293277,否,否,女,B,199,2,无,0,0,1
2023-02-25,GRRS3633405,店铺下单,CM296160,否,否,女,A,119,3,无,0,0,1
2023-02-25,PVJE4516378,店铺下单,AY24025,是,否,女,A,119,1,无,0,1,1
2023-02-25,RRQN3643189,店铺下单,TR124123,是,否,女,A,119,1,无,0,0,0
2023-02-25,RLGD7697324,直播下单,ZL130550,否,是,男,D,59,1,无,0,0,1
2023-02-25,TQZO7318533,店铺下单,FG757502,是,否,女,A,119,1,无,0,0,1
2023-02-25,DJEC4224178,店铺下单,ZT533731,否,是,女,B,199,1,无,0,0,1
2023-02-25,ARXU267994,店铺下单,FV291012,否,否,女,B,199,1,无,0,1,1
2023-02-25,GNFJ3938686,直播下单,EN841710,否,否,女,C,79,1,无,0,0,1
2023-02-25,RVIM239841,店铺下单,MR107936,是,否,女,A,119,1,无,0,0,0
2023-02-26,FXKC6215048,店铺下单,QI351440,否,否,女,A,119,1,无,0,0,1
2023-02-26,IKHO5634032,店铺下单,DB702949,是,否,女,D,59,1,无,0,0,1
2023-02-26,WPUC8591949,店铺下单,EI70628,否,否,女,C,79,1,无,1,0,1
2023-02-26,ZDAA4035618,直播下单,GN886715,否,否,女,A,119,1,无,0,0,0
2023-02-26,GSLE3520765,店铺下单,BI497128,是,否,女,A,119,1,无,0,0,1
2023-02-26,HKBC6556045,直播下单,ZV685114,否,是,女,D,59,1,无,0,0,1
2023-02-26,GWXN7378131,店铺下单,JP432999,是,否,女,D,59,1,无,0,0,1
2023-02-26,AOLM8251050,店铺下单,UY5246,是,否,女,C,79,1,无,0,0,1
2023-02-27,GPID3352693,店铺下单,HD427,否,否,女,D,59,1,无,0,0,1
2023-02-27,TTBH4042994,店铺下单,HR666111,否,否,女,A,119,1,无,0,0,0
2023-02-27,DGXN7159302,店铺下单,TC546605,否,是,女,C,79,2,无,0,0,1
2023-02-27,ZZCS7769383,直播下单,AL362466,否,是,女,A,119,1,无,0,0,1
2023-02-27,RJAB3132157,店铺下单,FV949236,是,否,男,D,59,1,无,0,0,1
2023-02-27,GMTM8028840,店铺下单,NQ600871,否,是,女,A,119,1,无,0,0,0
2023-02-27,ARLI4549106,店铺下单,SH150063,否,是,女,C,79,1,无,0,0,0
2023-02-27,UDNU2392302,直播下单,GW108241,否,是,女,A,119,1,无,0,0,1
2023-02-27,KFLD1358133,店铺下单,VS855819,否,是,女,D,59,1,无,0,0,1
2023-02-27,DLLN9377912,店铺下单,TN291402,是,否,女,A,119,1,无,0,0,0
2023-02-27,MNPV6189380,直播下单,NS872784,是,否,女,B,199,1,无,0,0,1
2023-02-28,CTGD2161919,店铺下单,XF308264,否,是,男,A,119,1,无,0,0,1
2023-02-28,SPXL9346732,店铺下单,DM109165,否,是,男,B,199,1,无,0,0,1
2023-02-28,RWUX3352838,店铺下单,RT733596,否,是,女,A,119,2,无,0,0,1
2023-02-28,UFPX7837735,店铺下单,AT871191,否,是,女,C,79,1,无,0,0,0
2023-02-28,QGOE8217351,店铺下单,ZN889180,是,否,女,C,79,1,无,0,0,1
2023-02-28,WETK9382705,直播下单,EK936030,否,否,女,A,119,1,无,0,0,1
2023-02-28,XJTZ769373,店铺下单,RR168283,否,否,女,A,119,1,无,0,0,1
2023-03-01,DCNR6465153,店铺下单,DL262137,是,否,女,A,119,1,无,0,0,1
2023-03-01,MNCE1850013,店铺下单,FW42558,否,是,女,D,59,1,无,0,0,1
2023-03-01,RBTJ3121783,店铺下单,CL240486,否,否,女,A,119,1,无,0,0,1
2023-03-01,QDXI8935459,店铺下单,SK861077,是,否,女,A,119,1,有,0,1,1
2023-03-01,PUYQ2845589,直播下单,XO559650,否,是,女,C,79,1,无,0,0,1
2023-03-01,IYPK8512082,店铺下单,CB510704,是,否,男,D,59,1,无,0,0,0
2023-03-01,CFAZ2278335,店铺下单,MG798684,否,是,女,C,79,1,无,0,0,0
2023-03-01,XGDF1402237,店铺下单,JL562895,否,是,女,C,79,2,无,0,0,1
2023-03-01,CTHS5127346,店铺下单,RI81344,是,否,女,A,119,1,有,0,0,0
2023-03-02,JCYG3076807,店铺下单,RC825532,否,是,女,D,59,1,无,0,1,1
2023-03-02,GRFP9704263,店铺下单,CO790245,否,否,女,B,199,2,无,0,0,1
2023-03-02,KRCJ9677826,店铺下单,XC71604,否,是,女,A,119,1,无,0,1,1
2023-03-02,DETW8442551,店铺下单,LG581778,否,否,男,D,59,1,无,0,0,1
2023-03-02,JJKM4668012,直播下单,NL107459,是,否,女,C,79,1,无,0,0,1
2023-03-03,DEEJ8121179,直播下单,UP435113,是,否,女,A,119,1,无,0,0,1
2023-03-03,MOKZ3356021,店铺下单,GE710225,是,否,男,B,199,2,无,0,0,1
2023-03-03,UCXV2106838,直播下单,JH15762,否,是,女,A,119,1,无,0,0,1
2023-03-03,AOOT4490074,店铺下单,TI594706,否,是,男,A,119,1,有,0,0,1
2023-03-03,IVIV3030321,直播下单,IF566966,否,是,女,A,119,1,有,0,0,1
2023-03-03,QUBW9286723,店铺下单,LE922083,否,是,女,B,199,1,无,0,0,1
2023-03-03,MMXI7402374,店铺下单,TX114939,是,否,女,C,79,1,有,0,0,0
2023-03-03,CHPH6237151,店铺下单,BN72873,否,否,女,C,79,4,无,0,0,0
2023-03-03,UJSB5238141,店铺下单,GD652345,否,是,女,A,119,1,无,0,0,1
2023-03-03,QMRR6973767,店铺下单,RH349382,否,是,女,B,199,1,无,0,0,1
2023-03-03,FZLT9124868,直播下单,JH839702,是,否,女,D,59,1,无,0,0,0
2023-03-03,AEAI953332,店铺下单,SW761487,是,否,女,C,79,1,无,0,0,0
2023-03-03,UMQO9071557,店铺下单,OJ254942,否,是,女,A,119,1,无,0,0,1
2023-03-04,WEYO4941015,直播下单,SN823273,否,是,女,A,119,1,无,0,0,0
2023-03-04,VYKK9739638,直播下单,OI341295,是,否,女,B,199,3,无,0,0,1
2023-03-04,UQQY2826001,直播下单,FZ500666,是,否,女,A,119,1,无,0,0,1
2023-03-04,YZGZ8311099,店铺下单,OL643370,否,否,女,D,59,1,无,0,0,1
2023-03-04,XGVY9681347,店铺下单,MZ268929,否,是,女,A,119,1,有,0,0,0
2023-03-04,KRHL8711832,店铺下单,UR245322,否,是,女,D,59,1,无,0,0,0
2023-03-04,ECOA5486476,店铺下单,TE881982,否,否,女,A,119,1,无,0,0,0
2023-03-04,TZWP6546455,店铺下单,NB406267,是,否,女,A,119,1,无,0,0,1
2023-03-05,EFID8526391,店铺下单,IB139749,否,是,女,C,79,1,有,0,1,1
2023-03-05,CFQT5731307,店铺下单,KO722036,否,否,女,D,59,1,无,0,0,1
2023-03-05,VPLZ9334096,店铺下单,ZA605041,否,否,女,A,119,1,无,0,0,0
2023-03-05,EWXA2967842,店铺下单,FF790935,是,否,女,C,79,2,无,0,0,0
2023-03-06,DUGZ5531671,直播下单,BZ219571,是,否,女,D,59,1,无,0,1,0
2023-03-06,HCOQ1206593,直播下单,OQ737905,否,是,女,A,119,1,无,0,0,1
2023-03-06,RISD268089,店铺下单,FU712669,否,是,女,C,79,1,无,0,1,0
2023-03-06,ZMHU1100012,店铺下单,DZ862318,是,否,女,A,119,1,无,0,0,1
2023-03-06,WKPP8390624,店铺下单,BQ614926,是,否,女,D,59,1,无,0,0,1
2023-03-06,QELS1256011,店铺下单,ME721397,是,否,男,C,79,1,无,0,0,0
2023-03-06,CFZJ3965695,店铺下单,RZ165053,是,否,女,A,119,1,无,0,0,1
2023-03-06,AFKC9386309,店铺下单,LJ72961,是,否,女,D,59,1,无,0,0,1
2023-03-06,FFFP1993276,店铺下单,FB532885,否,是,男,C,79,1,无,0,0,1
2023-03-06,IYJW1671893,店铺下单,AI217176,否,是,女,B,199,1,无,0,0,0
2023-03-06,TQWK6732008,店铺下单,RG763871,否,是,男,B,199,1,无,0,1,1
2023-03-06,VJCF8724490,店铺下单,UG500803,否,是,女,D,59,1,无,0,0,1
2023-03-07,QQQX4958385,直播下单,MX413872,否,是,女,A,119,1,无,0,0,0
2023-03-07,KPTX8009294,店铺下单,VU334576,否,否,女,C,79,1,无,0,1,1
2023-03-07,SBDZ9530656,店铺下单,FD654942,否,否,女,A,119,1,无,0,0,1
2023-03-07,ONNC815849,店铺下单,PW553685,否,否,女,A,119,1,无,0,0,1
2023-03-07,LHMH8101802,店铺下单,NX450429,是,否,女,A,119,1,无,0,0,0
2023-03-07,XJUN2586,店铺下单,BY878246,否,否,女,D,59,1,无,0,0,0
2023-03-07,KZYH1758528,直播下单,CS924602,否,否,女,A,119,1,无,0,0,1
2023-03-07,KZBU438738,直播下单,VT104238,否,是,女,A,119,1,无,0,0,1
2023-03-07,SXLI1090299,店铺下单,OM797900,是,否,男,A,119,3,无,0,0,0
2023-03-07,OYBI1812145,店铺下单,ED126135,是,否,女,D,59,1,无,0,1,1
2023-03-07,HXTN51146,直播下单,XK761716,否,是,男,A,119,2,有,0,1,0
2023-03-07,AQZO1486024,店铺下单,OY338267,否,是,男,D,59,1,无,0,0,0
2023-03-07,ZCUJ139493,直播下单,GS427877,是,否,女,B,199,1,有,0,0,1
2023-03-07,ALAH4362716,店铺下单,AI731175,否,是,女,D,59,1,无,0,0,1
2023-03-08,HXKN8074544,店铺下单,RC825532,是,否,女,B,199,1,无,0,0,1
2023-03-08,YKAU6092528,直播下单,EO785385,是,否,女,B,199,1,无,0,0,0
2023-03-08,ZBTP5802063,店铺下单,JI457902,否,是,男,A,119,1,无,0,0,0
2023-03-08,FXUN5045341,店铺下单,DX621373,否,是,女,A,119,1,无,0,0,0
2023-03-08,ILLI7373764,店铺下单,UB188661,是,否,女,A,119,1,有,0,0,1
2023-03-08,JMMK8374691,店铺下单,AF993874,否,否,女,C,79,1,无,1,0,1
2023-03-08,MRRF7175437,店铺下单,ZZ460353,是,否,女,D,59,1,无,0,0,1
2023-03-08,DRMQ9511057,店铺下单,PY597122,否,是,女,B,199,1,无,0,1,1
2023-03-08,SJNU1927660,店铺下单,RT528859,是,否,女,B,199,1,无,0,0,1
2023-03-08,RQCM113483,店铺下单,BF41522,否,是,女,A,119,1,无,0,0,1
2023-03-09,ISPP6502869,店铺下单,GG388728,是,否,女,D,59,1,无,0,0,1
2023-03-09,BKLB342050,店铺下单,IM244955,否,否,女,A,119,1,无,0,0,1
2023-03-09,NWMS3637650,店铺下单,VG511230,否,是,女,D,59,1,无,0,0,0
2023-03-09,IFIS765118,店铺下单,XK761716,是,否,女,C,79,1,无,0,0,1
2023-03-09,ABDO8878812,店铺下单,QC41492,否,是,男,A,119,1,无,0,0,1
2023-03-09,XAKV4036070,店铺下单,BA605792,否,是,女,D,59,1,无,0,0,1
2023-03-09,EQGT8821239,店铺下单,QJ424024,否,是,男,D,59,1,有,0,0,1
2023-03-09,DGVY5092361,直播下单,HP77205,否,否,女,A,119,1,有,0,0,0
2023-03-09,ZGVB7758124,店铺下单,SS388804,是,否,男,B,199,1,无,0,1,0
2023-03-09,FWEC3508391,直播下单,OG131891,是,否,男,A,119,1,无,0,0,1
2023-03-09,CZJV3362016,店铺下单,AN956756,否,是,女,B,199,1,无,0,0,1
2023-03-09,IQIJ9098287,店铺下单,SE249926,否,是,女,C,79,1,无,0,0,1
2023-03-10,ZXTP5907671,直播下单,CN160845,否,否,男,A,119,1,无,0,0,1
2023-03-10,WXGT3506961,直播下单,EK653907,否,是,女,D,59,1,无,0,0,1
